,accept,reward,m_type,income,accounts,overdraft,rating,cards,homes,family,Owner,balance
2457,No,Cash Back,Postcard,1,1,No,3,3,1,3,Yes,2140.0
2458,No,Cash Back,Letter,3,1,No,2,3,1,3,No,949.0
2459,No,Cash Back,Postcard,3,1,No,2,3,1,2,No,1612.0
2460,No,Points,Postcard,2,1,No,2,3,1,4,No,1516.0
2461,No,Cash Back,Postcard,1,1,No,2,3,2,5,Yes,117.0
2462,No,Air Miles,Postcard,2,1,No,3,1,1,4,Yes,1857.0
2463,No,Cash Back,Letter,2,1,No,1,3,1,3,Yes,1865.0
2464,No,Air Miles,Postcard,1,1,No,1,1,1,2,Yes,388.0
2465,No,Air Miles,Letter,3,2,No,2,3,1,1,No,141.0
2466,No,Cash Back,Letter,3,1,No,2,2,2,5,Yes,472.0
2467,No,Points,Letter,3,2,No,1,3,2,4,Yes,1541.0
2468,No,Points,Letter,1,1,No,3,1,1,4,Yes,870.0
2469,No,Points,Postcard,2,1,No,3,1,1,4,Yes,256.0
2470,No,Air Miles,Postcard,2,2,No,3,3,1,4,No,2120.0
2471,No,Points,Postcard,2,2,No,3,1,1,3,Yes,1026.0
2472,No,Air Miles,Postcard,2,1,No,3,2,1,3,Yes,2161.0
2473,No,Points,Letter,2,1,No,3,3,1,4,Yes,1773.0
2474,No,Points,Letter,1,1,No,2,2,1,5,Yes,515.0
2475,No,Points,Postcard,3,1,No,2,2,1,4,Yes,806.0
2476,No,Points,Postcard,1,1,Yes,1,2,1,3,Yes,668.0
2477,No,Air Miles,Postcard,3,1,No,2,2,1,4,No,589.0
2478,No,Air Miles,Postcard,3,1,No,3,2,1,2,No,267.0
2479,No,Air Miles,Postcard,2,1,Yes,3,1,2,3,Yes,515.0
2480,No,Air Miles,Letter,3,1,No,3,2,1,4,Yes,827.0
2481,No,Air Miles,Postcard,1,1,No,2,2,1,4,Yes,852.0
2482,No,Points,Letter,1,1,No,2,3,1,3,No,718.0
2483,No,Air Miles,Postcard,1,2,No,2,2,1,5,Yes,684.0
2484,No,Points,Postcard,1,2,Yes,3,1,1,2,No,499.0
2485,No,Points,Letter,3,1,No,3,3,1,3,Yes,142.0
2486,No,Cash Back,Postcard,3,1,Yes,3,2,1,2,Yes,146.0
2487,No,Cash Back,Letter,3,1,No,1,2,1,2,Yes,155.0
2488,No,Points,Letter,1,2,Yes,2,3,1,2,Yes,905.0
2489,Yes,Air Miles,Postcard,2,1,No,1,3,1,3,Yes,376.0
2490,No,Cash Back,Postcard,3,1,No,2,1,1,5,No,651.0
2491,No,Cash Back,Postcard,3,2,No,2,1,1,4,Yes,273.0
2492,No,Cash Back,Postcard,2,1,No,1,3,1,4,Yes,540.0
2493,No,Cash Back,Letter,2,1,Yes,1,2,1,3,Yes,1212.0
2494,Yes,Air Miles,Postcard,1,2,No,1,2,1,4,Yes,847.0
2495,No,Points,Postcard,2,1,No,2,1,1,3,No,751.0
2496,No,Air Miles,Postcard,3,2,No,3,2,1,3,No,261.0
2497,No,Cash Back,Letter,1,1,Yes,1,1,1,5,No,521.0
2498,No,Air Miles,Postcard,1,1,No,1,1,1,2,Yes,725.0
2499,No,Points,Letter,2,1,No,2,2,2,4,No,1485.0
2500,No,Points,Postcard,3,2,No,2,2,1,2,Yes,813.0
2501,No,Points,Postcard,2,2,No,1,2,1,3,Yes,358.0
2502,No,Cash Back,Postcard,1,1,No,2,1,1,4,No,498.0
2503,No,Air Miles,Postcard,1,1,No,3,2,1,4,No,2060.0
2504,No,Cash Back,Letter,3,1,No,3,1,2,5,Yes,965.0
2505,No,Air Miles,Postcard,2,1,No,1,1,1,3,Yes,1351.0
2506,No,Cash Back,Postcard,1,1,No,1,2,1,3,Yes,1013.0
2507,No,Cash Back,Letter,1,1,No,2,2,1,5,No,1392.0
2508,No,Air Miles,Postcard,3,1,Yes,3,1,2,4,Yes,746.0
2509,No,Points,Letter,2,2,No,2,2,1,2,Yes,754.0
2510,No,Air Miles,Letter,2,1,No,2,1,1,3,No,1673.0
2511,No,Points,Letter,2,1,No,3,2,1,1,No,284.0
2512,No,Points,Letter,2,2,No,2,2,1,5,Yes,1808.0
2513,No,Cash Back,Letter,2,1,No,3,3,1,3,Yes,58.0
2514,No,Cash Back,Letter,2,2,No,1,3,1,2,Yes,1395.0
2515,No,Air Miles,Postcard,2,1,No,2,1,1,3,Yes,146.0
2516,No,Cash Back,Letter,2,1,No,3,2,1,4,Yes,450.0
2517,No,Cash Back,Letter,3,2,No,2,1,1,3,Yes,891.0
2518,No,Cash Back,Postcard,3,1,No,3,1,1,4,Yes,2158.0
2519,No,Points,Letter,3,1,No,1,3,1,3,Yes,151.0
2520,No,Air Miles,Letter,1,1,No,2,1,1,4,No,1540.0
2521,No,Points,Letter,2,1,No,2,1,1,3,Yes,913.0
2522,No,Air Miles,Postcard,2,1,No,3,2,1,4,Yes,391.0
2523,No,Cash Back,Letter,1,1,No,3,3,1,5,Yes,404.0
2524,No,Points,Postcard,2,1,No,3,2,1,3,Yes,1711.0
2525,No,Points,Postcard,3,1,No,2,1,2,5,No,938.0
2526,No,Points,Postcard,2,1,No,3,1,1,4,Yes,197.0
2527,No,Points,Letter,1,1,No,2,1,1,4,Yes,384.0
2528,Yes,Cash Back,Postcard,3,1,No,1,3,1,5,Yes,97.0
2529,No,Air Miles,Letter,3,1,Yes,1,1,1,5,No,605.0
2530,No,Points,Postcard,2,1,No,1,1,1,4,No,425.0
2531,No,Cash Back,Postcard,1,1,No,1,3,1,4,Yes,935.0
2532,No,Cash Back,Letter,2,1,Yes,1,2,1,3,No,516.0
2533,No,Air Miles,Postcard,2,1,Yes,3,3,1,4,No,1638.0
2534,No,Cash Back,Letter,2,1,Yes,3,2,1,5,No,628.0
2535,No,Air Miles,Postcard,1,1,No,3,2,1,3,Yes,1129.0
2536,No,Points,Letter,3,1,No,1,2,1,2,Yes,904.0
2537,No,Cash Back,Postcard,2,1,No,2,2,2,5,Yes,1675.0
2538,No,Cash Back,Postcard,3,1,Yes,2,3,1,3,No,1725.0
2539,No,Air Miles,Postcard,2,1,No,2,1,1,5,No,565.0
2540,Yes,Cash Back,Postcard,1,2,No,1,2,1,3,Yes,1387.0
2541,No,Points,Postcard,2,1,No,2,1,2,2,No,672.0
2542,No,Cash Back,Postcard,2,1,Yes,2,2,2,4,No,130.0
2543,No,Air Miles,Letter,2,1,No,2,2,2,4,Yes,722.0
2544,No,Air Miles,Postcard,2,1,No,2,3,2,3,Yes,224.0
2545,No,Cash Back,Postcard,1,1,No,3,2,2,5,Yes,60.0
2546,No,Cash Back,Letter,3,1,No,1,2,1,4,No,219.0
2547,No,Points,Letter,2,1,No,2,1,1,5,Yes,172.0
2548,No,Air Miles,Letter,3,1,Yes,2,1,1,4,Yes,1183.0
2549,No,Air Miles,Letter,2,2,No,1,2,2,4,Yes,969.0
2550,No,Cash Back,Postcard,3,1,No,3,3,1,4,Yes,51.0
2551,No,Points,Letter,2,1,Yes,1,2,1,5,Yes,1121.0
2552,No,Air Miles,Postcard,3,1,No,2,2,1,2,Yes,160.0
2553,No,Air Miles,Letter,2,1,No,2,1,1,2,Yes,491.0
2554,No,Cash Back,Letter,2,1,No,2,2,1,3,Yes,398.0
2555,No,Points,Postcard,2,1,No,3,1,1,3,Yes,418.0
2556,Yes,Air Miles,Letter,1,1,No,2,2,1,3,Yes,360.0
2557,No,Cash Back,Letter,2,1,No,3,1,2,4,Yes,1870.0
2558,No,Cash Back,Postcard,2,2,No,3,1,1,5,Yes,1362.0
2559,No,Air Miles,Postcard,1,2,No,3,1,1,4,Yes,521.0
2560,No,Air Miles,Postcard,2,1,No,3,1,1,4,No,1479.0
2561,No,Cash Back,Letter,2,1,No,2,1,1,5,Yes,1866.0
2562,No,Cash Back,Letter,3,2,No,1,1,2,5,Yes,403.0
2563,No,Air Miles,Letter,1,1,No,3,3,1,2,Yes,426.0
2564,No,Cash Back,Letter,2,1,Yes,2,2,1,4,No,42.0
2565,No,Air Miles,Postcard,2,2,No,1,2,1,3,No,484.0
2566,Yes,Air Miles,Letter,2,1,No,1,1,2,2,No,477.0
2567,No,Points,Postcard,3,1,Yes,3,1,1,5,Yes,1917.0
2568,No,Points,Postcard,3,1,Yes,3,2,1,5,Yes,184.0
2569,No,Air Miles,Letter,2,2,Yes,1,2,2,3,Yes,542.0
2570,No,Air Miles,Letter,2,1,Yes,1,1,1,5,Yes,1433.0
2571,No,Points,Letter,2,1,Yes,2,3,1,3,Yes,1941.0
2572,No,Cash Back,Letter,2,1,No,3,3,1,3,Yes,470.0
2573,No,Air Miles,Postcard,2,1,No,3,2,1,5,No,13.0
2574,No,Points,Postcard,1,2,Yes,2,2,1,3,No,1144.0
2575,No,Air Miles,Letter,2,1,No,2,2,1,2,Yes,765.0
2576,No,Points,Postcard,1,2,Yes,2,2,1,3,Yes,760.0
2577,No,Points,Letter,2,1,No,2,1,2,4,No,967.0
2578,No,Points,Postcard,1,1,No,1,2,1,4,Yes,1262.0
2579,No,Points,Letter,2,1,No,1,2,1,4,Yes,70.0
2580,No,Cash Back,Postcard,2,2,No,3,3,2,4,No,1008.0
2581,No,Air Miles,Letter,2,1,No,3,3,1,3,Yes,288.0
2582,No,Cash Back,Postcard,3,1,No,2,1,1,5,Yes,1055.0
2583,No,Cash Back,Letter,3,1,No,1,3,2,3,No,733.0
2584,No,Cash Back,Postcard,2,1,No,3,3,1,4,Yes,45.0
2585,No,Cash Back,Letter,2,2,No,3,2,1,3,Yes,578.0
2586,No,Points,Postcard,2,1,No,2,2,1,3,Yes,91.0
2587,No,Points,Letter,3,1,Yes,1,1,1,3,Yes,1398.0
2588,No,Cash Back,Letter,1,1,No,1,1,1,3,Yes,1424.0
2589,No,Air Miles,Postcard,2,1,No,1,1,1,2,Yes,1839.0
2590,No,Cash Back,Postcard,3,1,No,3,1,1,3,Yes,742.0
2591,No,Cash Back,Letter,3,2,Yes,2,2,1,4,No,637.0
2592,No,Cash Back,Postcard,2,2,No,1,2,1,4,No,1230.0
2593,No,Cash Back,Postcard,3,1,No,3,2,1,5,No,1155.0
2594,No,Air Miles,Postcard,2,1,No,3,1,1,2,No,1554.0
2595,No,Points,Postcard,1,1,No,2,2,1,5,Yes,40.0
2596,No,Air Miles,Letter,3,2,Yes,1,2,1,3,Yes,10.0
2597,No,Cash Back,Postcard,3,1,No,2,1,1,2,Yes,988.0
2598,No,Air Miles,Postcard,2,1,No,3,2,1,2,No,1653.0
2599,No,Points,Postcard,2,1,No,1,2,1,3,Yes,952.0
2600,No,Cash Back,Postcard,3,2,No,1,1,1,3,Yes,712.0
2601,No,Cash Back,Letter,1,1,No,3,2,1,4,No,197.0
2602,No,Points,Letter,2,1,No,1,3,2,2,Yes,2159.0
2603,No,Air Miles,Postcard,2,2,No,3,2,2,2,Yes,1823.0
2604,No,Points,Letter,1,1,No,3,1,1,5,Yes,1341.0
2605,No,Points,Letter,3,1,No,3,1,1,4,No,883.0
2606,No,Cash Back,Letter,2,1,No,3,2,1,1,Yes,1357.0
2607,No,Points,Postcard,2,1,No,2,1,1,4,Yes,750.0
2608,Yes,Cash Back,Postcard,2,1,Yes,2,2,1,1,No,612.0
2609,No,Air Miles,Letter,3,1,No,2,2,1,4,Yes,1626.0
2610,No,Cash Back,Postcard,2,1,Yes,2,3,1,3,No,667.0
2611,No,Air Miles,Letter,3,1,No,1,2,2,1,Yes,1562.0
2612,No,Air Miles,Postcard,1,1,No,2,2,1,5,Yes,1985.0
2613,No,Air Miles,Letter,3,1,No,3,1,2,3,No,353.0
2614,No,Air Miles,Letter,2,1,No,3,2,1,3,Yes,271.0
2615,No,Points,Postcard,1,2,No,1,2,2,2,No,1612.0
2616,No,Points,Postcard,3,2,No,1,2,1,4,No,806.0
2617,No,Air Miles,Letter,2,1,No,3,3,1,3,Yes,678.0
2618,No,Air Miles,Letter,3,1,No,3,2,2,3,No,406.0
2619,No,Points,Letter,1,1,No,2,2,1,5,Yes,995.0
2620,No,Cash Back,Postcard,2,1,No,2,2,1,3,No,307.0
2621,No,Cash Back,Postcard,1,2,No,3,2,1,4,No,112.0
2622,No,Air Miles,Letter,3,1,No,2,1,1,5,Yes,871.0
2623,Yes,Air Miles,Postcard,1,1,Yes,3,2,1,1,No,215.0
2624,No,Points,Postcard,2,1,No,1,3,2,5,Yes,142.0
2625,No,Air Miles,Letter,2,2,Yes,1,2,2,3,No,813.0
2626,Yes,Points,Letter,3,2,No,2,1,1,5,Yes,1790.0
2627,Yes,Cash Back,Letter,1,1,No,1,3,1,4,No,1133.0
2628,No,Points,Postcard,2,1,No,3,2,1,3,Yes,1594.0
2629,No,Points,Postcard,2,1,No,3,3,1,3,Yes,815.0
2630,No,Cash Back,Letter,2,1,No,1,1,1,5,Yes,649.0
2631,Yes,Air Miles,Postcard,2,2,Yes,3,2,1,3,Yes,940.0
2632,No,Points,Letter,2,1,No,3,3,1,4,Yes,874.0
2633,No,Air Miles,Letter,2,1,No,1,3,1,3,Yes,1313.0
2634,No,Points,Letter,1,1,No,2,2,1,3,No,127.0
2635,No,Air Miles,Letter,3,1,No,3,2,1,4,Yes,217.0
2636,No,Cash Back,Postcard,1,1,Yes,3,3,1,3,No,356.0
2637,No,Points,Postcard,2,1,Yes,2,2,2,3,Yes,1247.0
2638,No,Air Miles,Letter,3,1,No,2,3,2,3,No,676.0
2639,No,Cash Back,Postcard,1,1,No,3,1,1,2,No,343.0
2640,No,Air Miles,Letter,3,2,No,2,2,1,3,No,1262.0
2641,No,Cash Back,Letter,2,1,Yes,3,3,1,3,Yes,197.0
2642,No,Air Miles,Letter,3,1,No,3,2,1,4,No,174.0
2643,No,Points,Postcard,2,1,No,1,3,1,5,Yes,763.0
2644,No,Air Miles,Letter,1,1,No,3,2,1,2,Yes,484.0
2645,Yes,Cash Back,Postcard,2,1,No,1,2,1,2,Yes,659.0
2646,No,Air Miles,Postcard,2,1,No,3,2,1,2,Yes,782.0
2647,No,Cash Back,Postcard,1,1,No,2,1,1,3,No,76.0
2648,No,Cash Back,Letter,1,2,No,3,3,1,5,Yes,684.0
2649,No,Air Miles,Letter,2,1,No,1,2,1,4,Yes,1249.0
2650,No,Points,Postcard,2,1,No,3,1,1,4,No,493.0
2651,Yes,Air Miles,Postcard,2,1,No,3,2,1,4,Yes,262.0
2652,Yes,Points,Postcard,1,1,No,2,2,1,3,Yes,234.0
2653,No,Air Miles,Postcard,2,1,No,2,2,1,2,No,1915.0
2654,No,Points,Letter,2,1,Yes,1,2,1,5,No,3178.0
2655,No,Points,Letter,1,1,No,3,1,1,2,Yes,138.0
2656,No,Air Miles,Postcard,1,2,No,1,2,1,4,No,167.0
2657,No,Points,Letter,1,1,No,3,3,1,2,Yes,953.0
2658,No,Points,Postcard,2,2,Yes,3,3,1,3,Yes,442.0
2659,No,Points,Postcard,2,1,No,1,2,1,2,Yes,268.0
2660,No,Points,Postcard,1,2,No,2,2,1,5,No,611.0
2661,No,Cash Back,Postcard,3,1,No,1,3,2,3,No,130.0
2662,No,Cash Back,Postcard,2,1,Yes,3,1,1,4,Yes,176.0
2663,No,Cash Back,Postcard,2,1,Yes,3,1,1,3,Yes,223.0
2664,No,Air Miles,Postcard,2,2,No,2,2,1,5,Yes,562.0
2665,No,Points,Letter,2,1,Yes,2,2,1,5,Yes,216.0
2666,No,Points,Letter,2,1,No,3,1,1,3,No,716.0
2667,No,Cash Back,Letter,3,1,Yes,2,2,1,3,Yes,905.0
2668,No,Air Miles,Letter,1,1,No,2,2,1,3,Yes,1052.0
2669,No,Air Miles,Postcard,2,1,No,2,2,1,4,Yes,934.0
2670,No,Air Miles,Postcard,1,1,No,1,2,1,3,No,985.0
2671,No,Air Miles,Postcard,2,1,No,1,3,1,2,No,146.0
2672,No,Points,Letter,1,1,No,1,2,1,3,Yes,898.0
2673,No,Points,Letter,2,1,No,3,2,1,5,Yes,663.0
2674,No,Points,Postcard,1,1,No,3,3,2,3,No,1006.0
2675,No,Air Miles,Letter,2,1,No,1,1,1,4,No,934.0
2676,No,Air Miles,Postcard,2,1,No,3,3,1,3,Yes,870.0
2677,No,Cash Back,Letter,3,1,No,3,2,2,4,Yes,265.0
2678,No,Points,Postcard,1,1,No,3,1,1,2,No,919.0
2679,No,Air Miles,Postcard,1,1,No,3,2,1,5,No,300.0
2680,No,Points,Postcard,2,1,Yes,1,2,1,2,No,1391.0
2681,No,Points,Letter,2,1,Yes,2,2,1,3,Yes,722.0
2682,Yes,Air Miles,Letter,1,1,No,3,2,1,4,Yes,999.0
2683,Yes,Points,Postcard,2,1,No,1,2,1,4,No,1261.0
2684,No,Points,Postcard,2,1,No,3,1,1,4,Yes,1598.0
2685,No,Cash Back,Postcard,1,2,Yes,1,2,1,3,Yes,238.0
2686,No,Points,Letter,2,2,No,3,1,1,4,Yes,1544.0
2687,No,Air Miles,Postcard,3,1,No,3,2,2,3,Yes,853.0
2688,No,Air Miles,Letter,2,1,Yes,1,3,1,3,No,435.0
2689,No,Cash Back,Postcard,3,1,No,3,3,1,2,Yes,1764.0
2690,No,Air Miles,Postcard,1,1,No,2,2,1,4,Yes,315.0
2691,No,Points,Postcard,2,1,No,2,2,1,5,No,535.0
2692,No,Air Miles,Letter,2,1,No,1,1,1,1,No,746.0
2693,No,Cash Back,Postcard,1,1,No,2,3,1,2,Yes,1835.0
2694,No,Air Miles,Postcard,2,1,Yes,3,1,1,5,No,569.0
2695,No,Air Miles,Postcard,2,1,No,3,1,2,3,No,544.0
2696,No,Air Miles,Postcard,2,1,No,3,3,1,4,Yes,715.0
2697,No,Air Miles,Postcard,1,1,No,2,2,1,3,No,790.0
2698,No,Cash Back,Postcard,3,2,No,2,1,2,4,Yes,1031.0
2699,No,Points,Postcard,2,1,No,1,1,1,3,No,2013.0
2700,No,Air Miles,Letter,2,1,No,3,2,1,3,Yes,1172.0
2701,No,Cash Back,Letter,2,2,No,3,3,1,4,Yes,860.0
2702,No,Points,Postcard,3,1,Yes,2,1,1,3,No,70.0
2703,No,Cash Back,Postcard,2,2,No,2,1,1,4,No,135.0
2704,No,Air Miles,Letter,2,1,Yes,2,3,1,3,Yes,833.0
2705,No,Points,Letter,1,1,Yes,1,1,2,3,Yes,1808.0
2706,No,Air Miles,Letter,3,2,No,3,2,2,5,Yes,1724.0
2707,No,Air Miles,Postcard,2,1,No,2,2,1,3,Yes,1841.0
2708,No,Cash Back,Postcard,2,2,Yes,2,2,1,3,Yes,1329.0
2709,No,Points,Letter,1,1,Yes,1,1,1,2,Yes,553.0
2710,No,Points,Letter,2,1,No,1,2,1,4,Yes,966.0
2711,No,Points,Letter,2,1,No,1,2,1,5,No,429.0
2712,No,Air Miles,Postcard,1,2,No,1,3,1,3,No,43.0
2713,Yes,Points,Letter,3,1,Yes,2,2,1,2,No,1012.0
2714,No,Cash Back,Postcard,2,1,Yes,3,2,1,4,No,177.0
2715,No,Cash Back,Letter,2,1,No,2,3,1,2,Yes,858.0
2716,No,Points,Letter,2,1,Yes,2,1,1,4,Yes,540.0
2717,Yes,Points,Postcard,1,1,Yes,2,1,2,5,No,409.0
2718,No,Cash Back,Postcard,2,2,No,1,2,1,5,Yes,649.0
2719,No,Air Miles,Postcard,2,1,No,3,2,1,4,Yes,205.0
2720,No,Air Miles,Postcard,1,1,No,1,1,2,2,Yes,591.0
2721,No,Points,Letter,2,1,No,1,2,1,3,Yes,2185.0
2722,No,Cash Back,Letter,2,1,No,1,3,1,3,Yes,55.0
2723,No,Points,Postcard,3,1,No,3,2,1,4,Yes,1351.0
2724,No,Air Miles,Letter,2,1,Yes,2,2,1,2,Yes,920.0
2725,No,Points,Postcard,3,1,No,1,1,2,5,Yes,1833.0
2726,No,Cash Back,Letter,2,1,No,3,1,2,4,Yes,78.0
2727,No,Cash Back,Letter,2,1,Yes,3,2,1,4,Yes,435.0
2728,No,Cash Back,Postcard,3,1,Yes,1,1,2,2,Yes,414.0
2729,Yes,Points,Postcard,2,2,No,1,1,1,3,Yes,626.0
2730,No,Points,Postcard,1,2,No,3,3,1,3,No,361.0
2731,No,Cash Back,Postcard,3,1,No,1,2,1,3,Yes,1447.0
2732,No,Cash Back,Postcard,2,1,No,2,1,1,4,Yes,325.0
2733,No,Points,Postcard,2,2,No,3,3,1,5,Yes,27.0
2734,No,Cash Back,Letter,2,1,Yes,1,3,1,3,Yes,468.0
2735,No,Points,Postcard,2,1,No,1,2,1,5,Yes,220.0
2736,No,Cash Back,Letter,2,1,No,2,1,1,2,No,465.0
2737,No,Cash Back,Letter,3,1,Yes,3,2,1,2,Yes,277.0
2738,No,Points,Letter,2,1,No,3,2,1,2,No,816.0
2739,No,Cash Back,Letter,1,1,No,2,1,1,3,No,178.0
2740,No,Cash Back,Letter,2,1,No,2,3,1,3,Yes,554.0
2741,No,Points,Letter,1,1,No,2,2,1,5,Yes,274.0
2742,No,Points,Postcard,1,1,No,2,1,1,3,Yes,428.0
2743,No,Air Miles,Letter,2,2,No,2,1,1,3,No,1129.0
2744,No,Air Miles,Postcard,2,2,No,3,2,2,2,Yes,1214.0
2745,No,Points,Postcard,1,1,No,3,1,2,2,Yes,4.0
2746,No,Points,Letter,2,2,No,2,1,2,2,No,1859.0
2747,No,Points,Letter,2,1,No,3,2,1,3,Yes,937.0
2748,No,Cash Back,Postcard,3,2,No,3,1,1,3,Yes,504.0
2749,No,Points,Postcard,1,1,No,3,1,1,2,No,328.0
2750,No,Air Miles,Letter,1,1,No,2,1,1,3,Yes,1293.0
2751,No,Air Miles,Postcard,3,1,No,1,3,1,4,No,963.0
2752,No,Air Miles,Postcard,2,1,No,1,2,2,5,No,556.0
2753,Yes,Air Miles,Letter,2,1,No,1,2,1,3,Yes,708.0
2754,No,Points,Letter,1,2,No,2,1,1,3,No,1083.0
2755,No,Cash Back,Postcard,2,1,No,3,1,1,4,Yes,1238.0
2756,No,Air Miles,Postcard,2,2,No,3,3,1,2,Yes,1993.0
2757,No,Cash Back,Postcard,2,1,No,2,2,1,5,No,409.0
2758,No,Points,Postcard,2,1,No,2,2,1,4,Yes,1906.0
2759,Yes,Points,Postcard,2,1,No,1,1,2,3,Yes,1163.0
2760,No,Cash Back,Postcard,2,1,No,1,2,1,3,Yes,465.0
2761,Yes,Air Miles,Letter,2,1,No,2,1,2,3,No,1685.0
2762,No,Air Miles,Postcard,1,1,No,2,3,2,3,Yes,130.0
2763,No,Points,Letter,2,1,No,2,3,1,5,Yes,759.0
2764,No,Air Miles,Postcard,1,1,No,1,1,1,5,Yes,275.0
2765,No,Cash Back,Postcard,2,1,No,3,2,1,4,Yes,612.0
2766,Yes,Cash Back,Postcard,1,1,No,2,3,1,5,Yes,114.0
2767,No,Cash Back,Letter,2,1,Yes,2,3,2,4,No,1796.0
2768,No,Air Miles,Letter,2,1,No,1,2,1,3,No,1075.0
2769,No,Points,Postcard,2,1,No,2,1,1,2,No,2179.0
2770,No,Cash Back,Letter,2,2,No,1,2,1,4,No,511.0
2771,No,Air Miles,Postcard,1,1,No,3,2,1,4,No,215.0
2772,No,Air Miles,Letter,3,1,No,1,1,1,3,No,579.0
2773,No,Air Miles,Letter,2,1,No,2,3,1,5,Yes,1997.0
2774,No,Cash Back,Postcard,2,1,No,1,2,1,1,Yes,543.0
2775,No,Cash Back,Postcard,3,1,No,2,1,1,3,No,1396.0
2776,No,Points,Letter,2,1,No,3,2,2,3,Yes,791.0
2777,No,Points,Letter,2,1,Yes,1,2,1,2,Yes,968.0
2778,No,Points,Postcard,2,2,Yes,3,3,2,3,Yes,766.0
2779,No,Air Miles,Letter,2,1,No,2,1,2,3,Yes,1149.0
2780,No,Points,Postcard,3,1,No,3,2,1,5,Yes,142.0
2781,No,Points,Letter,3,2,No,3,2,1,3,Yes,306.0
2782,No,Points,Postcard,2,1,No,2,3,1,4,No,787.0
2783,No,Cash Back,Letter,2,1,No,3,1,1,3,Yes,334.0
2784,No,Points,Postcard,3,1,No,3,1,1,5,Yes,446.0
2785,No,Air Miles,Postcard,3,2,No,1,1,1,3,No,1691.0
2786,No,Points,Letter,1,1,No,3,3,1,3,No,1482.0
2787,No,Cash Back,Postcard,2,1,No,3,2,1,3,Yes,825.0
2788,No,Points,Letter,1,1,Yes,3,2,1,4,No,803.0
2789,No,Cash Back,Letter,2,1,No,3,2,1,2,No,861.0
2790,No,Air Miles,Postcard,1,1,Yes,1,1,1,5,Yes,457.0
2791,No,Points,Letter,2,2,No,1,3,1,4,Yes,60.0
2792,No,Points,Postcard,1,2,No,2,2,2,3,No,1243.0
2793,No,Cash Back,Postcard,1,1,No,3,3,1,3,No,1819.0
2794,Yes,Cash Back,Postcard,2,1,No,1,1,1,3,Yes,1600.0
2795,No,Cash Back,Letter,2,2,Yes,2,2,2,3,Yes,619.0
2796,No,Air Miles,Letter,2,1,No,3,2,2,4,Yes,1978.0
2797,No,Cash Back,Postcard,1,2,No,2,1,1,3,Yes,2127.0
2798,No,Air Miles,Postcard,3,1,No,3,3,1,4,Yes,991.0
2799,No,Cash Back,Letter,3,1,No,2,2,2,3,Yes,208.0
2800,Yes,Points,Letter,3,1,No,1,2,2,3,Yes,579.0
2801,No,Points,Letter,2,1,Yes,2,2,2,2,Yes,264.0
2802,No,Air Miles,Postcard,1,1,No,2,1,1,5,Yes,262.0
2803,No,Air Miles,Letter,2,1,Yes,2,1,2,1,No,593.0
2804,No,Points,Letter,3,1,No,2,3,1,3,Yes,716.0
2805,No,Points,Postcard,1,1,No,1,1,1,5,Yes,673.0
2806,No,Points,Postcard,2,1,No,1,2,1,5,Yes,633.0
2807,No,Points,Letter,2,1,No,1,2,2,3,Yes,1972.0
2808,No,Cash Back,Postcard,1,1,Yes,1,2,1,3,Yes,66.0
2809,No,Points,Postcard,2,1,No,3,2,1,2,Yes,1607.0
2810,No,Cash Back,Postcard,2,1,Yes,1,3,1,3,Yes,1608.0
2811,No,Points,Letter,3,2,Yes,2,2,2,3,Yes,1506.0
2812,No,Cash Back,Letter,2,1,Yes,3,2,2,2,Yes,5.0
2813,No,Air Miles,Postcard,3,2,No,1,2,1,4,Yes,988.0
2814,No,Air Miles,Postcard,1,1,No,2,1,2,4,No,1135.0
2815,No,Cash Back,Letter,3,1,Yes,3,2,1,3,Yes,116.0
2816,No,Cash Back,Letter,3,1,No,2,1,1,3,Yes,81.0
2817,No,Cash Back,Postcard,2,2,No,3,1,1,3,Yes,1872.0
2818,No,Air Miles,Letter,1,1,No,3,3,1,3,Yes,1569.0
2819,No,Points,Postcard,2,1,No,1,2,1,3,No,310.0
2820,No,Points,Postcard,2,1,No,2,1,1,5,No,467.0
2821,No,Points,Letter,2,1,No,2,3,1,5,No,958.0
2822,Yes,Points,Letter,2,2,No,1,2,1,3,Yes,482.0
2823,Yes,Points,Postcard,1,1,No,1,2,1,3,Yes,1833.0
2824,No,Cash Back,Letter,1,1,No,3,3,1,3,Yes,942.0
2825,No,Air Miles,Postcard,3,2,No,3,3,2,5,Yes,152.0
2826,No,Cash Back,Postcard,2,1,No,2,1,1,5,No,797.0
2827,No,Air Miles,Postcard,2,2,No,2,1,2,4,No,1388.0
2828,No,Air Miles,Letter,1,1,No,3,3,1,3,No,809.0
2829,No,Cash Back,Postcard,2,1,No,2,1,1,5,Yes,1313.0
2830,No,Cash Back,Postcard,3,1,No,3,1,2,4,Yes,677.0
2831,No,Air Miles,Letter,1,2,No,2,2,1,3,No,843.0
2832,No,Points,Letter,2,1,No,2,2,1,1,Yes,52.0
2833,No,Air Miles,Postcard,3,2,Yes,2,1,2,2,Yes,1274.0
2834,No,Cash Back,Letter,2,1,No,1,2,2,4,Yes,1070.0
2835,No,Cash Back,Letter,2,2,Yes,1,2,2,3,Yes,251.0
2836,Yes,Air Miles,Letter,1,2,No,1,2,1,2,Yes,90.0
