,accept,balance,income,accounts,rating,cards,homes,family,reward_Cash Back,reward_Points,m_type_Postcard,overdraft_Yes,owner_Yes
1124,No,0.12808497344579817,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1125,No,0.28865979381443296,0.0,0.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,1.0,0.0
1126,No,0.1577631990003124,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1127,No,0.46454233052171195,1.0,0.0,0.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
1128,No,0.061543267728834734,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
1129,No,0.2311777569509528,0.5,1.0,0.5,0.5,1.0,0.75,0.0,1.0,1.0,0.0,1.0
1130,No,0.38862855357700715,0.0,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1131,No,0.34739144017494533,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,1.0,0.0
1132,No,0.1543267728834739,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1133,No,0.4882849109653233,1.0,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1134,No,0.006872852233676976,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1135,No,0.10434239300218681,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1136,No,0.5870040612308653,0.0,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
1137,No,0.23242736644798498,0.5,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1138,No,0.2867853795688847,1.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1139,No,0.14714151827553887,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1140,No,0.5666979069040925,0.5,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1141,No,0.012496094970321775,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1142,No,0.24367385192127458,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1143,No,0.1302717900656045,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1144,No,0.1527647610121837,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1145,No,0.37300843486410495,0.5,1.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
1146,No,0.6232427366447985,1.0,0.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1147,No,0.04935957513277101,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1148,No,0.14714151827553887,0.5,0.0,1.0,0.5,1.0,0.25,0.0,0.0,1.0,0.0,1.0
1149,No,0.3789440799750078,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1150,No,0.246485473289597,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
1151,No,0.416119962511715,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1152,No,0.15151515151515152,0.5,1.0,0.5,0.5,1.0,0.25,0.0,1.0,1.0,0.0,0.0
1153,No,0.05904404873477038,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
1154,No,0.15401437050921585,1.0,1.0,0.5,1.0,1.0,0.75,0.0,1.0,1.0,0.0,1.0
1155,No,0.1387066541705717,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1156,No,0.1455795064042487,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0
1157,No,0.50640424867229,0.5,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1158,No,0.6169946891596376,0.5,1.0,1.0,1.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0
1159,No,0.6416744767260231,0.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
1160,No,0.03280224929709466,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1161,No,0.22805373320837238,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1162,No,0.2302405498281787,0.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1163,No,0.6460481099656357,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1164,No,0.061543267728834734,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1165,No,0.2627303967510153,1.0,0.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0
1166,No,0.323961262105592,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0
1167,No,0.60543580131209,0.0,0.0,1.0,0.5,1.0,0.75,0.0,1.0,0.0,0.0,0.0
1168,No,0.38394251796313655,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1169,No,0.26366760387378946,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,0.0
1170,No,0.4898469228366136,0.5,0.0,0.5,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1171,No,0.19400187441424555,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1172,No,0.015620118712902217,1.0,0.0,0.5,0.5,0.0,0.75,0.0,1.0,1.0,0.0,1.0
1173,No,0.19587628865979378,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,0.0
1174,No,0.5507653858169322,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1175,No,0.17619493908153702,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,0.0
1176,No,0.3114651671352702,0.5,0.0,0.0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,0.0
1177,No,0.15182755388940955,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
1178,No,0.15463917525773196,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
1179,No,0.11433926897844424,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1180,No,0.19775070290534208,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1181,No,0.05154639175257732,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0
1182,No,0.33208372383630114,1.0,0.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1183,No,0.29397063417681973,1.0,0.0,1.0,0.5,1.0,0.75,1.0,0.0,1.0,1.0,0.0
1184,No,0.23055295220243674,1.0,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0
1185,No,0.28147453920649795,1.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1186,No,0.2733520774757888,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1187,No,0.11121524523586378,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
1188,No,0.054670415495157755,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1189,No,0.5267104029990628,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1190,No,0.5645110902842861,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1191,No,0.10028116213683225,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1192,No,0.11965010934083099,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1193,No,0.2767885035926273,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1194,No,0.24367385192127458,0.5,1.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0
1195,No,0.0415495157763199,0.0,1.0,1.0,0.5,1.0,0.25,0.0,0.0,0.0,0.0,1.0
1196,No,0.31208997188378634,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1197,No,0.4548578569197126,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0
1198,No,0.18650421743205248,1.0,0.0,0.5,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
1199,No,0.08059981255857544,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1200,No,0.535770071852546,0.5,1.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1201,No,0.6223055295220243,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1202,No,0.09372071227741331,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0
1203,No,0.09653233364573569,0.5,0.0,0.5,1.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1204,No,0.555763823805061,0.5,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1205,No,0.25866916588566075,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1206,No,0.1274601686972821,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1207,No,0.5260855982505467,1.0,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1208,No,0.3698844111215245,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1209,No,0.5482661668228679,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
1210,No,0.08997188378631678,1.0,0.0,0.5,1.0,1.0,0.25,1.0,0.0,1.0,0.0,1.0
1211,No,0.41143392689784436,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1212,No,0.12558575445173384,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1213,No,0.15620118712902217,1.0,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
1214,No,0.25179631365198374,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
1215,No,0.3052171196501093,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1216,No,0.0724773508278663,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
1217,No,0.43486410496719774,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1218,No,0.21711965010934084,0.5,0.0,0.5,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1219,No,0.5020306154326772,0.5,0.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1220,No,0.3986254295532646,0.5,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1221,No,0.19587628865979378,0.5,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1222,No,0.415807560137457,0.5,0.0,0.5,0.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0
1223,No,0.5720087472664792,0.5,0.0,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
1224,No,0.17057169634489222,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1225,No,0.3920649796938457,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1226,No,0.17557013433302093,0.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1227,No,0.3064667291471415,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1228,No,0.06029365823180256,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1229,No,0.052171196501093406,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1230,No,0.04436113714464231,0.5,1.0,0.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1231,No,0.3817557013433302,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1232,No,0.09746954076850983,1.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1233,No,0.35207747578881604,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1234,No,0.07560137457044673,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1235,No,0.11527647610121837,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0
1236,No,0.4395501405810684,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1237,No,0.5598250546704155,1.0,0.0,1.0,1.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0
1238,No,0.4745392064979694,0.5,1.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
1239,No,0.4342393002186817,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,1.0
1240,No,0.14276788503592627,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1241,No,0.03373945641986879,0.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0
1242,No,0.1374570446735395,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1243,No,0.15557638238050608,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1244,No,0.47860043736332397,0.0,0.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1245,No,0.25804436113714463,1.0,1.0,0.5,0.5,1.0,0.25,1.0,0.0,0.0,1.0,1.0
1246,No,0.4220556076226179,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1247,No,0.040612308653545766,1.0,1.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,0.0
1248,No,0.4482974070602937,0.5,0.0,0.5,0.0,1.0,0.75,0.0,1.0,0.0,0.0,1.0
1249,No,0.47797563261480785,0.5,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1250,No,0.5745079662605436,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1251,No,0.2758512964698532,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0
1252,No,0.2642924086223055,0.0,1.0,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.0,0.0
1253,No,0.24086223055295222,0.5,0.0,0.5,1.0,1.0,0.25,0.0,0.0,0.0,0.0,1.0
1254,No,0.23086535457669477,1.0,0.0,0.5,1.0,0.0,0.25,0.0,1.0,0.0,0.0,1.0
1255,No,0.14401749453295845,0.5,0.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0
1256,No,0.14714151827553887,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1257,No,0.09746954076850983,1.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,1.0
1258,No,0.19400187441424555,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0
1259,No,0.17307091533895658,1.0,0.0,1.0,0.5,1.0,0.25,0.0,1.0,0.0,0.0,1.0
1260,No,0.422680412371134,0.5,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1261,No,0.11027803811308966,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1262,No,0.2458606685410809,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1263,No,0.023742580443611373,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1264,No,0.31958762886597936,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1265,No,0.34614183067791315,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1266,No,0.6016869728209934,1.0,1.0,0.5,1.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1267,No,0.15526398000624805,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1268,No,0.549828178694158,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1269,No,0.6751015307716338,1.0,1.0,0.5,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1270,No,0.521399562636676,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,0.0
1271,No,0.18681661980631054,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,1.0,0.0,1.0
1272,No,0.29553264604810997,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1273,No,0.6413620743517651,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1274,No,0.19556388628553575,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0
1275,No,0.13651983755076538,0.5,1.0,1.0,0.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0
1276,No,0.08372383630115589,1.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0
1277,No,0.008747266479225243,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1278,No,0.15401437050921585,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0
1279,No,0.3045923149015932,0.0,1.0,1.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
1280,No,0.4626679162761637,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1281,No,0.23773820681037178,1.0,0.0,1.0,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1282,No,0.1246485473289597,0.5,1.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1283,No,0.15651358950328023,0.5,0.0,1.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1284,No,0.3533270852858482,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0
1285,No,0.1521399562636676,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1286,No,0.08122461730709153,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1287,No,0.3789440799750078,0.0,0.0,1.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0
1288,No,0.028741018431740085,1.0,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1289,No,0.282099343955014,0.5,0.0,0.5,0.0,0.0,0.25,1.0,0.0,0.0,0.0,1.0
1290,No,0.25429553264604815,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1291,No,0.408309903155264,0.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1292,No,0.6135582630427991,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0
1293,No,0.04935957513277101,1.0,0.0,1.0,1.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1294,No,0.06997813183380194,0.5,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0
1295,No,0.1577631990003124,0.5,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1296,No,0.2621055920024992,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
1297,No,0.25585754451733833,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0
1298,No,0.07560137457044673,1.0,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1299,No,0.5820056232427367,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1300,No,0.42361761949390814,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0
1301,No,0.03405185879412684,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0
1302,No,0.054670415495157755,0.5,0.0,1.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
1303,No,0.5017182130584192,0.5,0.0,0.5,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0
1304,No,0.4498594189315839,1.0,1.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1305,No,0.19900031240237426,0.5,0.0,1.0,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1306,No,0.2992814745392065,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1307,No,0.13808184942205562,0.5,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1308,No,0.2986566697906904,0.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1309,No,0.21368322399250234,0.5,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,0.0
1310,No,0.5139019056544829,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0
1311,No,0.5373320837238363,1.0,0.0,1.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0
1312,No,0.03967510153077163,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0
1313,No,0.5192127460168697,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1314,No,0.10402999062792875,0.5,0.0,1.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,1.0
1315,No,0.5807560137457045,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1316,No,0.281786941580756,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,1.0
1317,No,0.5410809122149328,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.0
1318,No,0.08840987191502656,0.5,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,0.0,1.0
1319,No,0.40487347703842547,0.5,0.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,1.0
1320,No,0.5263980006248048,0.5,0.0,0.0,0.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0
1321,No,0.6772883473914402,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0
1322,No,0.07310215557638239,0.5,0.0,1.0,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1323,No,0.02561699468915964,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,0.0,1.0
1324,No,0.006560449859418931,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1325,No,0.24554826616682285,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1326,No,0.10621680724773508,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1327,No,0.26491721337082164,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,1.0
1328,No,0.017494532958450486,0.5,0.0,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1329,No,0.29896907216494845,0.5,0.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
1330,No,0.2911590128084974,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1331,No,0.28834739144017496,0.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1332,No,0.26835363948766006,1.0,0.0,0.5,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0
1333,No,0.5407685098406748,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,1.0
1334,No,0.04561074664167448,1.0,0.0,1.0,0.5,0.0,0.25,1.0,0.0,1.0,1.0,1.0
1335,No,0.0499843798812871,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0
1336,No,0.10465479537644486,1.0,1.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1337,No,0.36426116838487965,1.0,0.0,1.0,0.5,1.0,0.75,0.0,1.0,0.0,0.0,0.0
1338,No,0.3923773820681037,1.0,0.0,0.5,1.0,1.0,0.75,1.0,0.0,1.0,0.0,1.0
1339,No,0.38331771321462044,0.5,0.0,1.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1340,No,0.5129646985317088,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0
1341,No,0.4208059981255858,0.0,0.0,1.0,0.5,0.0,0.25,0.0,1.0,0.0,0.0,1.0
1342,No,0.0830990315526398,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1343,No,0.043423930021868166,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1344,No,0.246485473289597,0.5,0.0,0.5,0.5,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1345,No,0.1683848797250859,0.0,1.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1346,No,0.5388940955951265,1.0,0.0,1.0,0.0,0.0,0.75,1.0,0.0,1.0,0.0,1.0
1347,No,0.038425492033739454,1.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0
1348,No,0.07278975320212434,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,1.0,0.0
1349,No,0.2624179943767573,0.5,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0
1350,No,0.29272102467978756,0.5,1.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1351,No,0.5323336457357076,0.0,0.0,1.0,0.5,0.0,0.75,1.0,0.0,0.0,1.0,1.0
1352,No,0.14245548266166821,0.0,0.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.0
1353,No,0.07091533895657606,0.0,0.0,1.0,0.5,0.0,0.75,0.0,1.0,0.0,0.0,0.0
1354,No,0.03280224929709466,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1355,No,0.09278350515463918,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1356,No,0.6060606060606061,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0
1357,No,0.49484536082474223,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1358,No,0.21305841924398625,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0
1359,No,0.028428616057482037,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1360,No,0.028428616057482037,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,1.0
1361,No,0.4186191815057794,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0
1362,No,0.13245860668541082,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1363,No,0.3923773820681037,0.5,0.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,1.0,0.0
